user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100000491,2018-01-25,House Ads,control,False,English,English,55+ years,,,,False
a100000492,2018-01-26,House Ads,control,False,English,English,0-18 years,,,,False
a100000493,2018-01-26,Push,control,False,English,English,19-24 years,,,,False
a100000516,2018-01-26,Facebook,control,False,English,English,24-30 years,,,,False
a100000517,2018-01-26,Instagram,control,False,English,English,30-36 years,,,,False
a100000518,2018-01-26,Instagram,control,False,English,English,36-45 years,,,,False
a100000519,2018-01-26,Facebook,control,False,English,English,45-55 years,,,,False
a100000520,2018-01-26,House Ads,control,False,English,Spanish,55+ years,,,,False
a100000521,2018-01-27,House Ads,control,False,English,English,0-18 years,,,,False
a100000522,2018-01-27,Push,control,False,English,English,19-24 years,,,,False
a100001083,2018-01-27,Facebook,control,False,English,English,24-30 years,,,,False
a100001083,2018-01-25,Push,control,False,English,English,24-30 years,,,,False
a100001084,2018-01-27,Instagram,control,False,English,English,30-36 years,,,,False
a100001084,2018-01-25,Facebook,control,False,English,English,30-36 years,,,,False
a100001085,2018-01-27,Instagram,control,False,English,English,36-45 years,,,,False
a100001085,2018-01-25,Instagram,control,False,English,English,36-45 years,,,,False
a100001086,2018-01-27,Facebook,control,False,English,English,45-55 years,,,,False
a100001086,2018-01-25,Instagram,control,False,English,English,45-55 years,,,,False
a100001087,2018-01-27,House Ads,control,False,English,English,55+ years,,,,False
a100001087,2018-01-25,Facebook,control,False,English,English,0-18 years,,,,False
a100001088,2018-01-28,House Ads,control,False,English,English,0-18 years,,,,False
a100001088,2018-01-25,House Ads,control,False,English,English,19-24 years,,,,False
a100000922,2018-01-28,Push,control,False,English,English,19-24 years,,,,False
a100000922,2018-01-29,House Ads,control,False,English,Spanish,19-24 years,,,,False
a100000923,2018-01-28,Facebook,control,False,English,English,24-30 years,,,,False
a100000923,2018-01-29,House Ads,control,False,English,English,24-30 years,,,,False
a100000924,2018-01-28,Instagram,control,False,English,English,30-36 years,,,,False
a100000924,2018-01-29,House Ads,control,False,English,English,30-36 years,,,,False
a100000925,2018-01-28,Instagram,control,False,English,English,36-45 years,,,,False
a100000925,2018-01-29,Push,control,False,English,English,36-45 years,,,,False
a100000926,2018-01-28,Facebook,control,False,English,English,45-55 years,,,,False
a100000926,2018-01-11,Push,control,False,English,English,24-30 years,,,,False
a100000927,2018-01-28,House Ads,control,False,English,English,55+ years,,,,False
a100000927,2018-01-11,Facebook,control,False,English,English,30-36 years,,,,False
a100000928,2018-01-29,House Ads,control,False,English,English,0-18 years,,,,False
a100000928,2018-01-12,Instagram,control,False,English,English,36-45 years,,,,False
a100000929,2018-01-29,Push,control,False,English,English,19-24 years,,,,False
a100000929,2018-01-12,Instagram,control,False,English,English,45-55 years,,,,False
a100000930,2018-01-29,Facebook,control,False,English,English,24-30 years,,,,False
a100000930,2018-01-12,Facebook,control,False,English,English,0-18 years,,,,False
a100000931,2018-01-29,Instagram,control,False,English,English,30-36 years,,,,False
a100000931,2018-01-12,House Ads,control,False,English,English,19-24 years,,,,False
a100000932,2018-01-29,Instagram,control,False,English,English,36-45 years,,,,False
a100000932,2018-01-12,House Ads,control,False,English,English,24-30 years,,,,False
a100000933,2018-01-29,Facebook,control,False,English,English,45-55 years,,,,False
a100000933,2018-01-12,House Ads,control,False,English,Spanish,30-36 years,,,,False
a100000934,2018-01-29,House Ads,control,False,English,Spanish,55+ years,,,,False
a100000934,2018-01-12,Push,control,False,English,English,36-45 years,,,,False
a100000935,2018-01-30,House Ads,control,False,English,English,0-18 years,,,,False
a100000935,2018-01-13,Facebook,control,False,English,English,45-55 years,,,,False
a100000936,2018-01-30,Push,control,False,English,English,19-24 years,,,,False
a100000936,2018-01-13,Instagram,control,False,English,English,0-18 years,,,,False
a100000937,2018-01-30,Facebook,control,False,English,English,24-30 years,,,,False
a100000937,2018-01-13,Instagram,control,False,English,English,19-24 years,,,,False
a100000938,2018-01-30,Instagram,control,False,English,English,30-36 years,,,,False
a100000938,2018-01-13,Facebook,control,False,English,English,24-30 years,,,,False
a100000174,2018-01-30,Instagram,control,False,English,English,36-45 years,,,,False
a100000175,2018-01-30,Facebook,control,False,English,English,45-55 years,,,,False
a100000176,2018-01-30,House Ads,control,False,English,English,55+ years,,,,False
a100000185,2018-01-31,House Ads,control,False,English,English,0-18 years,,,,False
a100000186,2018-01-31,Push,control,False,English,English,19-24 years,,,,False
a100000187,2018-01-31,Facebook,control,False,English,English,24-30 years,,,,False
a100000188,2018-01-31,Instagram,control,False,English,English,30-36 years,,,,False
a100000189,2018-01-31,Instagram,control,False,English,English,36-45 years,,,,False
a100000190,2018-01-31,Facebook,control,False,English,English,45-55 years,,,,False
a100000191,2018-01-31,House Ads,control,False,English,Spanish,55+ years,,,,False
a100000192,2018-01-01,House Ads,control,False,English,English,0-18 years,,,,False
a100000193,2018-01-01,House Ads,control,False,English,English,19-24 years,,,,False
a100000194,2018-01-01,Push,control,False,English,English,24-30 years,,,,False
a100000195,2018-01-01,Facebook,control,False,English,English,30-36 years,,,,False
a100000196,2018-01-01,Instagram,control,False,English,English,36-45 years,,,,False
a100000197,2018-01-01,Instagram,control,False,English,English,45-55 years,,,,False
a100000198,2018-01-01,Facebook,control,False,English,English,0-18 years,,,,False
a100000199,2018-01-02,House Ads,control,False,English,English,19-24 years,,,,False
a100000200,2018-01-02,House Ads,control,False,Spanish,Spanish,24-30 years,,,,False
a100000201,2018-01-02,House Ads,control,False,Spanish,Spanish,30-36 years,,,,False
a100000202,2018-01-02,Push,control,False,English,English,36-45 years,,,,False
a100000203,2018-01-02,Facebook,control,False,English,English,45-55 years,,,,False
a100000204,2018-01-02,Instagram,control,False,English,English,0-18 years,,,,False
a100000501,2018-01-02,Instagram,control,False,English,English,19-24 years,,,,False
a100000502,2018-01-03,Facebook,control,False,English,English,24-30 years,,,,False
a100000503,2018-01-03,House Ads,control,False,English,English,30-36 years,,,,False
a100000504,2018-01-03,House Ads,control,False,English,English,36-45 years,,,,False
a100000505,2018-01-03,House Ads,control,False,English,English,45-55 years,,,,False
a100000506,2018-01-03,Push,control,False,English,English,0-18 years,,,,False
a100000507,2018-01-03,Facebook,control,False,English,English,19-24 years,,,,False
a100000508,2018-01-03,Instagram,control,False,English,English,24-30 years,,,,False
a100000699,2018-01-04,Instagram,control,False,English,English,30-36 years,,,,False
a100000700,2018-01-04,Facebook,control,False,English,English,36-45 years,,,,False
a100000701,2018-01-04,House Ads,control,False,English,English,45-55 years,,,,False
a100000702,2018-01-04,House Ads,control,False,Spanish,Spanish,0-18 years,,,,False
a100000703,2018-01-04,House Ads,control,False,English,English,19-24 years,,,,False
a100000704,2018-01-04,Push,control,False,English,English,24-30 years,,,,False
a100000705,2018-01-04,Facebook,control,False,English,English,30-36 years,,,,False
a100000706,2018-01-05,Instagram,control,False,English,English,36-45 years,,,,False
a100000707,2018-01-05,Instagram,control,False,English,English,45-55 years,,,,False
a100000708,2018-01-05,Facebook,control,False,English,English,0-18 years,,,,False
a100000709,2018-01-05,House Ads,control,False,English,English,19-24 years,,,,False
a100000710,2018-01-05,House Ads,control,False,English,English,24-30 years,,,,False
a100000711,2018-01-05,House Ads,control,False,English,English,30-36 years,,,,False
a100000712,2018-01-05,Push,control,False,English,English,36-45 years,,,,False
a100000713,2018-01-06,Facebook,control,False,English,English,45-55 years,,,,False
a100000714,2018-01-06,Instagram,control,False,English,English,0-18 years,,,,False
a100000715,2018-01-06,Instagram,control,False,English,English,19-24 years,,,,False
a100000716,2018-01-06,Facebook,control,False,English,English,24-30 years,,,,False
a100000717,2018-01-06,House Ads,control,False,English,English,30-36 years,,,,False
a100000740,2018-01-06,House Ads,control,False,English,Spanish,36-45 years,,,,False
a100000741,2018-01-06,House Ads,control,False,English,English,45-55 years,,,,False
a100000742,2018-01-07,Push,control,False,English,English,0-18 years,,,,False
a100000743,2018-01-07,Facebook,control,False,English,English,19-24 years,,,,False
a100000744,2018-01-07,Instagram,control,False,English,English,24-30 years,,,,False
a100000745,2018-01-07,Instagram,control,False,English,English,30-36 years,,,,False
a100000746,2018-01-07,Facebook,control,False,English,English,36-45 years,,,,False
a100000747,2018-01-07,House Ads,control,False,English,English,45-55 years,,,,False
a100000748,2018-01-08,House Ads,control,False,English,English,0-18 years,,,,False
a100000749,2018-01-08,House Ads,control,False,English,English,19-24 years,,,,False
a100000750,2018-01-08,Push,control,False,English,English,24-30 years,,,,False
a100000751,2018-01-08,Facebook,control,False,English,English,30-36 years,,,,False
a100000752,2018-01-08,Instagram,control,False,English,English,36-45 years,,,,False
a100000834,2018-01-08,Instagram,control,False,English,English,45-55 years,,,,False
a100000835,2018-01-08,Facebook,control,False,English,English,0-18 years,,,,False
a100000836,2018-01-09,House Ads,control,False,Spanish,Spanish,19-24 years,,,,False
a100000837,2018-01-09,House Ads,control,False,English,English,24-30 years,,,,False
a100000838,2018-01-09,House Ads,control,False,English,English,30-36 years,,,,False
a100000839,2018-01-09,Push,control,False,English,English,36-45 years,,,,False
a100000840,2018-01-09,Facebook,control,False,English,English,45-55 years,,,,False
a100000841,2018-01-09,Instagram,control,False,English,English,0-18 years,,,,False
a100000842,2018-01-09,Instagram,control,False,English,English,19-24 years,,,,False
a100000843,2018-01-10,Facebook,control,False,English,English,24-30 years,,,,False
a100000844,2018-01-10,House Ads,control,False,Spanish,Spanish,30-36 years,,,,False
a100000845,2018-01-10,House Ads,control,False,English,English,36-45 years,,,,False
a100000846,2018-01-10,House Ads,control,False,English,English,45-55 years,,,,False
a100000847,2018-01-10,Push,control,False,English,English,0-18 years,,,,False
a100000848,2018-01-10,Facebook,control,False,English,English,19-24 years,,,,False
a100000849,2018-01-10,Instagram,control,False,English,English,24-30 years,,,,False
a100000850,2018-01-11,Instagram,control,False,English,English,30-36 years,,,,False
a100000851,2018-01-11,Facebook,control,False,English,English,36-45 years,,,,False
a100000852,2018-01-11,House Ads,control,False,English,English,45-55 years,,,,False
a100000853,2018-01-11,House Ads,control,False,English,English,0-18 years,,,,False
a100000854,2018-01-11,House Ads,control,False,English,English,19-24 years,,,,False
a100000939,2018-01-13,House Ads,control,False,English,English,30-36 years,,,,False
a100000939,2018-01-04,Push,control,False,English,English,24-30 years,,,,False
a100000940,2018-01-13,House Ads,control,False,English,English,36-45 years,,,,False
a100000940,2018-01-04,Facebook,control,False,English,English,30-36 years,,,,False
a100000941,2018-01-13,House Ads,control,False,English,Spanish,45-55 years,,,,False
a100000941,2018-01-04,Instagram,control,False,English,English,36-45 years,,,,False
a100000942,2018-01-14,Push,control,False,English,English,0-18 years,,,,False
a100000942,2018-01-05,Instagram,control,False,English,English,45-55 years,,,,False
a100000001,2018-01-14,Facebook,control,False,English,English,19-24 years,,,,False
a100000002,2018-01-14,Instagram,control,False,English,English,24-30 years,,,,False
a100000003,2018-01-14,Instagram,control,False,English,English,30-36 years,,,,False
a100000005,2018-01-14,Facebook,control,False,English,English,36-45 years,,,,False
a100000006,2018-01-14,House Ads,control,False,English,English,45-55 years,,,,False
a100000007,2018-01-14,House Ads,control,False,English,Spanish,0-18 years,,,,False
a100000008,2018-01-15,House Ads,control,False,English,English,19-24 years,,,,False
a100000009,2018-01-15,Push,control,False,English,English,24-30 years,,,,False
a100000010,2018-01-15,Facebook,control,False,English,English,30-36 years,,,,False
a100000011,2018-01-15,Instagram,control,False,English,English,36-45 years,,,,False
a100000012,2018-01-15,Instagram,control,False,English,English,45-55 years,,,,False
a100000014,2018-01-15,Facebook,control,False,English,English,0-18 years,,,,False
a100000015,2018-01-15,House Ads,control,False,English,English,19-24 years,,,,False
a100000016,2018-01-16,House Ads,control,False,English,Spanish,24-30 years,,,,False
